,precision,recall,f1-score,support
0,0.9116028929962292,0.9220909147752142,0.9168169101647498,15993.0
1,0.9031706558905813,0.8904382470119522,0.8967592592592593,13052.0
accuracy,0.9078671027715614,0.9078671027715614,0.9078671027715614,0.9078671027715614
macro avg,0.9073867744434052,0.9062645808935832,0.9067880847120044,29045.0
weighted avg,0.9078136845712708,0.9078671027715614,0.9078035701882148,29045.0
