,precision,recall,f1-score,support
Benign,0.9999808563763308,0.9999856422135331,0.9999832492892058,1462621.0
DDoS attacks-LOIC-HTTP,0.9998177573743177,0.9997570245925823,0.9997873900611361,115238.0
accuracy,0.9999689452606348,0.9999689452606348,0.9999689452606348,0.9999689452606348
macro avg,0.9998993068753242,0.9998713334030578,0.9998853196751709,1577859.0
weighted avg,0.9999689445370639,0.9999689452606348,0.9999689448261806,1577859.0
