,precision,recall,f1-score,support
Benign,0.999801719841075,0.9997716428247646,0.9997866811067149,1462621.0
DDoS attacks-LOIC-HTTP,0.9971027567183082,0.9974834689946025,0.9972930765226444,115238.0
accuracy,0.9996045274007374,0.9996045274007374,0.9996045274007374,0.9996045274007374
macro avg,0.9984522382796917,0.9986275559096836,0.9985398788146796,1577859.0
weighted avg,0.9996046026637218,0.9996045274007374,0.999604562168927,1577859.0
